22, -11
20, -11
18, -11
16, -11
14, -11
12, -11
10, -11
8, -11
6, -11
4, -11
2, -11
1, -12
1, -14
1, -16
1, -18
1.51898, -19.8548
2.55694, -21.5644
3.59489, -23.2739
4.63285, -24.9835
5.6708, -26.6931
6.70876, -28.4027
7.74672, -30.1122
8.78467, -31.8218
9.82263, -33.5314
10.8606, -35.241
11.8985, -36.9505
12.9365, -38.6601
13.9745, -40.3697
15.0124, -42.0793
16.0504, -43.7888
17.0883, -45.4984
18.2433, -47
20.2433, -47
22.2433, -47
24.2433, -47
26.2433, -47
28.2433, -47
30.2433, -47
32, -46.7567
32, -44.7567
32, -42.7567
32, -40.7567
32, -38.7567
32, -36.7567
32, -34.7567
32, -32.7567
32, -30.7567
32, -28.7567
32, -26.7567
32, -24.7567
32, -22.7567
32, -20.7567
32.2433, -19
34.2433, -19
36.2433, -19
37, -17.7567
37, -15.7567
37, -13.7567
37, -11.7567
35.7567, -11
33.7567, -11
32, -10.7567
32, -8.75669
32, -6.75668
32, -4.75668
32, -2.75668
32, -0.756684
30.7567, 0
28.7567, 0
26.7567, 0
24.7567, 0
22.7567, 0
22, -1.24331
22, -3.24331
22, -5.24332
22, -7.24332
22, -9.24332
