25.12, -29.36
27.0052, -28.6972
28.776, -27.7719
30.3777, -26.5781
31.8678, -25.2451
33.2178, -23.7722
34.3175, -22.1044
35.1392, -20.2837
35.6771, -18.3593
35.9491, -16.3791
35.9902, -14.3804
35.8511, -12.3861
35.515, -10.4158
34.9448, -8.50042
34.1117, -6.68451
33.0062, -5.0208
31.6464, -3.55774
30.0796, -2.31758
28.3703, -1.28157
26.5513, -0.452764
24.6525, 0.172663
22.7013, 0.6083
20.7197, 0.873743
18.7236, 0.99087
16.7241, 0.971952
14.7298, 0.827575
12.7503, 0.546367
10.7968, 0.120324
8.88236, -0.456008
7.02142, -1.18704
5.22946, -2.07372
3.51685, -3.1052
1.89347, -4.27215
1.49259, -5.68963
2.65504, -7.31706
3.81754, -8.94455
4.98003, -10.572
6.17595, -11.8293
7.66681, -10.4975
9.28613, -9.3257
11.0326, -8.35425
12.8921, -7.62265
14.8382, -7.17022
16.8293, -7.00357
18.8135, -7.20515
20.6605, -7.95127
22.2421, -9.1676
23.7194, -10.5075
24.7091, -12.2327
24.9962, -14.2004
24.7398, -16.1791
23.9608, -18.0125
22.6498, -19.5116
21.095, -20.7653
19.3133, -21.6558
17.3481, -21.9924
15.3679, -21.7867
13.5951, -20.9794
11.7139, -20.3455
10.1327, -19.1294
8.44398, -19.9336
6.72897, -20.9626
5.01396, -21.9916
5.07928, -23.9821
5.15923, -25.9806
5.23915, -27.9788
5.31909, -29.9773
5.39903, -31.9758
5.47896, -33.974
5.5589, -35.9725
5.63884, -37.971
5.71878, -39.9695
5.79871, -41.9677
5.87865, -43.9662
5.95859, -45.9647
6.96387, -47
8.96381, -47
10.9637, -47
12.9637, -47
14.9636, -47
16.9636, -47
18.9635, -47
20.9639, -47
22.9638, -47
24.9637, -47
26.9637, -47
28.9636, -47
30.9636, -47
32.9635, -47
34, -46.0362
34, -44.0363
34, -42.0362
34, -40.0363
34, -38.0363
32.0362, -38
30.0364, -38
28.0363, -38
26.0363, -38
24.0362, -38
22.0362, -38
20.0364, -38
18.0363, -38
16.0363, -38
15.8046, -36.046
15.6056, -34.0559
15.4066, -32.0659
15.2076, -30.0758
15.0086, -28.0858
16.6409, -28.9832
18.4821, -29.7563
20.4574, -29.9934
22.4524, -29.8646
24.4236, -29.5335
