23, -12
23, -10
23, -8
23, -6
23, -4
23, -2
23, 0
21, 0
19, 0
17, 0
15, 0
13, 0
11, 0
11.0231, -1.99983
11.0902, -3.99862
11.2061, -5.99518
11.3758, -7.98788
11.6056, -9.97458
11.9015, -11.9525
12.2693, -13.9183
12.7181, -15.8671
13.255, -17.7934
13.8882, -19.6903
14.6133, -21.554
15.41, -23.3883
16.267, -25.1953
17.1763, -26.9766
18.1316, -28.7336
19.1278, -30.4677
20.1603, -32.1806
21.2273, -33.8722
22.3234, -35.545
23.4456, -37.2005
22.9729, -38
20.9729, -38
18.9729, -38
16.9729, -38
14.973, -38
12.973, -38
10.973, -38
8.97298, -38
6.97299, -38
4.97292, -38
3, -38.027
3, -40.027
3, -42.027
3, -44.027
3.02707, -46
5.027, -46
7.02706, -46
9.027, -46
11.0271, -46
13.027, -46
15.0271, -46
17.027, -46
19.0271, -46
21.027, -46
23.027, -46
25.0271, -46
27.027, -46
29.0271, -46
31.027, -46
33.0271, -46
35.027, -46
36, -44.973
36, -42.9729
36, -40.973
35.2799, -39.2677
33.9112, -37.8095
32.5982, -36.3011
31.3565, -34.7336
30.2094, -33.0957
29.1928, -31.374
28.2079, -29.6339
27.2686, -27.8684
26.4168, -26.0592
25.6756, -24.202
25.0768, -22.2945
24.6674, -20.3372
24.2752, -18.3761
23.883, -16.4149
23.4908, -14.4538
23.0985, -12.4926
