26.095, 0.0925
24.1473, 0.543894
22.169, 0.833733
20.1746, 0.976748
18.175, 0.988229
16.1789, 0.869582
14.1969, 0.605845
12.2431, 0.181988
10.335, -0.414464
8.49375, -1.19313
6.79003, -2.2167
5.49036, -3.73492
4.41078, -5.41622
3.61177, -7.24704
3.13861, -9.18746
3.00399, -11.1803
3.14166, -13.1742
3.54387, -15.1313
4.23568, -17.005
5.22385, -18.7406
6.48203, -20.2923
7.96339, -21.6334
9.61012, -22.7658
8.84924, -24.0308
7.48698, -25.4938
6.30166, -27.1028
5.33453, -28.8513
4.62066, -30.7173
4.17907, -32.6659
4.00741, -34.6567
4.11521, -36.6513
4.5615, -38.5979
5.33562, -40.4392
6.39395, -42.1337
7.67662, -43.6663
9.14986, -45.0159
10.8154, -46.1189
12.6306, -46.9538
14.5451, -47.5267
16.5158, -47.8612
18.5106, -47.9929
20.5084, -47.9314
22.4831, -47.6247
24.3938, -47.04
26.193, -46.1718
27.8396, -45.0403
29.3399, -43.7193
30.8027, -42.357
32.0744, -40.8158
33.0829, -39.0921
33.7416, -37.2079
33.9943, -35.2281
33.8777, -33.2338
33.4373, -31.286
32.6558, -29.4485
31.5569, -27.7808
30.198, -26.3164
28.647, -25.0564
27.0368, -23.9788
28.7525, -22.9517
30.3893, -21.8034
31.9178, -20.5151
33.2978, -19.0695
34.4585, -17.4432
35.3327, -15.6481
35.8531, -13.7211
35.9943, -11.7296
35.8093, -9.74025
35.3029, -7.8081
34.478, -5.989
33.3558, -4.33625
31.9999, -2.86849
30.4143, -1.66403
28.6163, -0.790443
26.7403, -0.0996638
