27.12, -29.36
29.0052, -28.6972
30.776, -27.7719
32.3777, -26.5781
33.7755, -25.1506
34.927, -23.518
35.8149, -21.7283
36.4344, -19.8284
36.8135, -17.866
36.982, -15.874
36.9712, -13.8747
36.788, -11.884
36.3957, -9.92395
35.7612, -8.02881
34.8594, -6.24585
33.6855, -4.62952
32.2662, -3.2239
30.6696, -2.02118
28.959, -0.98692
27.1434, -0.150893
25.2423, 0.466042
23.2808, 0.849516
21.2874, 0.995191
19.2889, 0.938432
17.3033, 0.705284
15.3514, 0.274032
13.4591, -0.368865
11.6565, -1.23171
9.97344, -2.30942
8.43354, -3.58355
7.15467, -5.11403
6.10711, -6.8162
5.24611, -8.62027
4.55271, -10.4954
4.01131, -12.4203
3.60549, -14.3784
3.3149, -16.357
3.12744, -18.348
3.02775, -20.3453
3.00363, -22.345
3.04982, -24.3443
3.17955, -26.34
3.39539, -28.328
3.70798, -30.3031
4.12858, -32.2579
4.66864, -34.1831
5.33915, -36.0667
6.14965, -37.8944
7.11107, -39.6474
8.2528, -41.2852
9.63141, -42.7332
11.1248, -44.0624
12.7433, -45.2358
14.4738, -46.2361
16.3116, -47.0218
18.2293, -47.5843
20.202, -47.9054
22.1986, -47.9963
24.1944, -47.8805
26.1674, -47.5602
28.0959, -47.0343
29.953, -46.2947
31.7217, -45.3635
33.3862, -44.2564
34.9387, -42.9968
35.6155, -41.6155
34.2013, -40.2013
32.787, -38.787
31.3728, -37.3728
29.9581, -36.0408
28.3666, -37.2452
26.5831, -38.1353
24.6547, -38.6635
22.6806, -38.9728
20.6861, -38.9035
18.7571, -38.3986
17.054, -37.3643
15.6888, -35.9117
14.6969, -34.1792
13.9998, -32.307
13.528, -30.3647
13.2311, -28.3874
13.0678, -26.3945
13.0061, -24.3958
13.6736, -25.4518
14.9955, -26.9387
16.7365, -27.9062
18.4701, -28.8923
20.2975, -29.6982
22.2639, -29.9962
24.26, -29.8854
26.2344, -29.5743
