19, -8
21, -8
23, -8
25, -8
27, -8
29, -8
31, -8
33, -8
35, -8
36, -7
36, -5
36, -3
36, -1
35, 0
33, 0
31, 0
29, 0
27, 0
25, 0
23, 0
21, 0
19, 0
17, 0
15, 0
13, 0
11, 0
8.99999, 0
7, 0
5, 0
3, 0
3, -2
3, -4
3, -6
4.41422, -7.41422
5.82843, -8.82843
7.24264, -10.2426
8.65686, -11.6569
10.0711, -13.0711
11.4853, -14.4853
12.8995, -15.8995
14.3137, -17.3137
15.7279, -18.7279
17.1412, -20.143
18.5133, -21.5978
19.7923, -23.1348
20.9322, -24.777
21.8369, -26.5579
22.7996, -28.3025
23.6366, -30.1161
23.9991, -32.0723
23.8448, -34.0643
23.3169, -35.9885
22.2845, -37.691
20.7678, -38.9832
18.9356, -39.7652
16.955, -39.9986
14.9838, -39.6998
13.132, -38.9527
11.4223, -37.9178
9.8393, -36.6968
8.3594, -35.3522
6.94156, -36.0584
5.52734, -37.4727
4.11313, -38.8869
2.69891, -40.3011
2.72393, -41.7065
4.20986, -43.0446
5.78585, -44.275
7.48039, -45.3348
9.3053, -46.1479
11.1548, -46.9063
13.0758, -47.4591
15.0433, -47.8135
17.0356, -47.9808
19.035, -47.9748
21.0255, -47.7908
22.9845, -47.3946
24.8771, -46.7531
26.6562, -45.844
28.2726, -44.6702
29.7646, -43.3394
31.1304, -41.8813
32.2506, -40.2272
33.0906, -38.4148
33.6467, -36.4958
33.936, -34.5184
33.992, -32.5202
33.8292, -30.528
33.4513, -28.565
32.8775, -26.6501
32.1284, -24.7965
31.2266, -23.0121
30.1946, -21.2994
28.968, -19.7218
27.6992, -18.1757
26.4194, -16.6388
25.1307, -15.1093
23.8347, -13.5861
22.5325, -12.0681
21.225, -10.5547
19.9128, -9.04531
