27, -24
26.9721, -25.9997
26.8825, -27.9976
26.7078, -29.9897
26.416, -31.9678
25.9422, -33.9096
25.1582, -35.7445
24.114, -37.4476
22.7036, -38.8551
20.9194, -39.7359
18.9441, -39.9981
17.024, -39.5107
15.4782, -38.2586
14.3334, -36.6233
13.6784, -34.7484
13.3757, -32.7721
13.1956, -30.7804
13.0871, -28.7834
13.0273, -26.7844
13.0022, -24.7846
13.011, -22.7846
13.0596, -20.7853
13.172, -18.7885
13.351, -16.7968
13.6273, -14.8163
14.0284, -12.8578
14.6177, -10.9483
15.4928, -9.15416
16.8332, -7.68563
18.6921, -7.02237
20.6751, -7.19932
22.4975, -7.99845
23.9572, -9.35403
25.0204, -11.0432
25.7511, -12.9027
26.2459, -14.8396
26.5804, -16.811
26.7979, -18.7989
26.9284, -20.7945
26.9895, -22.7935
