15.4775, -46.145
17.2536, -47
19.2536, -47
21.2536, -47
23.2536, -47
25.2536, -47
26, -45.7464
26, -43.7464
26, -41.7464
26, -39.7464
26, -37.7464
26, -35.7464
26, -33.7464
26, -31.7464
26, -29.7464
26, -27.7464
26, -25.7464
26, -23.7464
26, -21.7464
26, -19.7464
26, -17.7464
26, -15.7464
26, -13.7464
26, -11.7464
26, -9.74636
26.2536, -8
28.2536, -8
30.2536, -8
32.2536, -8
34.2536, -8
35, -6.74636
35, -4.74636
35, -2.74636
35, -0.746361
33.7464, 0
31.7464, 0
29.7464, 0
27.7464, 0
25.7464, 0
23.7464, 0
21.7464, 0
19.7464, 0
17.7464, 0
15.7464, 0
13.7464, 0
11.7464, 0
9.74637, 0
7.74635, 0
5.74636, 0
5, -1.25364
5, -3.25364
5, -5.25364
5, -7.25364
6.25364, -8
8.25364, -8
10.2536, -8
12.2536, -8
14.2536, -8
15, -9.25365
15, -11.2536
15, -13.2536
15, -15.2536
15, -17.2536
15, -19.2536
15, -21.2536
15, -23.2536
15, -25.2536
15, -27.2536
15, -29.2536
15, -31.2536
15, -33.2536
15, -35.2536
13.7464, -36
11.7464, -36
9.74637, -36
7.74637, -36
6, -36.2536
6, -38.2536
6, -40.2536
6, -42.2536
7.23246, -43.229
9.17824, -43.6902
11.092, -44.27
12.9643, -44.972
14.7865, -45.7953
