24.5, 0.25
22.541, 0.650002
20.5564, 0.89292
18.5593, 0.993964
16.5598, 0.970061
14.5645, 0.839277
12.5811, 0.585334
10.6206, 0.193022
8.69717, -0.352239
6.82868, -1.0629
5.03627, -1.9481
3.34932, -3.02049
1.78507, -4.26476
1.53719, -5.75206
2.69967, -7.37953
3.86214, -9.00699
5.02462, -10.6345
6.23103, -11.7759
7.72683, -10.4496
9.35096, -9.2846
11.1018, -8.32106
12.9655, -7.6002
14.9142, -7.15882
16.9061, -7.00196
18.8881, -7.22328
20.7265, -7.99052
22.3222, -9.18406
23.589, -10.692
23.9916, -12.6397
23.8365, -14.6284
23.144, -16.4965
21.9114, -18.0558
20.1142, -18.923
18.1892, -19.4594
16.2154, -19.7772
14.2227, -19.9432
12.2237, -19.9984
12, -21.7762
12, -23.7762
12, -25.7762
12, -27.7762
13.7755, -28.0461
15.7675, -28.2177
17.7345, -28.5727
19.6314, -29.1984
21.3292, -30.2411
22.5441, -31.8102
22.9881, -33.746
22.5536, -35.6639
21.0673, -36.9646
19.5103, -38.2111
17.6638, -38.9438
15.6727, -38.8924
13.7389, -38.3939
11.9076, -37.594
10.1822, -36.5843
8.54999, -35.4294
7.16634, -36.0004
5.88597, -37.5368
4.60561, -39.0733
3.32524, -40.6097
4.07755, -42.0317
5.58644, -43.3438
7.17807, -44.5541
8.86259, -45.631
10.6367, -46.5524
12.501, -47.2728
14.4386, -47.7617
16.4241, -47.9856
18.4234, -47.9653
20.4152, -47.7924
22.3841, -47.4467
24.3041, -46.8917
26.1357, -46.0931
27.8222, -45.0227
29.3713, -43.7658
30.9477, -42.5399
32.2578, -41.034
33.2145, -39.2824
33.7814, -37.3679
33.992, -35.3815
33.9112, -33.3848
33.5292, -31.424
32.8008, -29.5651
31.7176, -27.8887
30.3242, -26.4591
28.7012, -25.295
26.9253, -24.3788
26.8918, -23.5475
28.6586, -22.6103
30.3985, -21.6242
32.1054, -20.5821
33.6267, -19.3098
34.7353, -17.6494
35.4837, -15.7982
35.8888, -13.8421
35.9961, -11.8467
35.7935, -9.86001
35.2229, -7.94677
34.2954, -6.17843
33.0748, -4.59703
31.6298, -3.21648
30.0285, -2.01973
28.2646, -1.07942
26.4136, -0.324354
