203, -94
240.748, -98.3676
278.666, -100.729
316.666, -100.819
354.665, -100.908
392.665, -100.997
394, -64.3347
394, -26.3347
382.335, 0
344.335, 0
306.335, 0
268.335, 0
230.335, 0
192.335, 0
154.335, 0
116.335, 0
78.3347, 0
40.3346, 0
30, -27.6653
30, -65.6653
55.7672, -92.659
83.2212, -118.932
110.675, -145.205
137.402, -172.202
163.364, -199.949
188.999, -227.999
213.11, -257.365
234.354, -288.835
249.98, -323.369
254.803, -360.86
245.93, -397.466
220.11, -424.575
183.693, -433.915
147.022, -425.566
115.306, -404.867
87.7518, -381.248
60.8819, -408.118
34.0117, -434.988
41.1855, -461.517
70.4255, -485.748
102.488, -506.07
137.912, -519.573
175.305, -525.938
213.256, -526.349
250.708, -520.327
286.047, -506.632
316.994, -484.749
342.177, -456.404
359.319, -422.601
367.631, -385.6
368.267, -347.676
360.79, -310.502
346.327, -275.418
326.747, -242.892
304.855, -211.842
281.367, -181.977
256.854, -152.951
231.574, -124.587
205.633, -96.8189
