279.033, -2.1
242.081, 6.60026
204.24, 9.72841
166.296, 8.48131
128.8, 2.59669
92.5587, -8.65695
59.048, -26.4344
29.3262, -49.989
29.0121, -79.0877
51.7471, -109.536
74.8176, -136.317
104.27, -112.388
137.873, -94.8333
174.836, -86.5844
212.653, -88.5454
247.318, -103.313
268.565, -133.771
266.101, -171.251
243.314, -200.729
208.356, -214.957
170.805, -220.483
132.845, -221.965
131, -258.154
131, -296.154
158.123, -308.129
195.627, -313.865
230.109, -329.261
251.048, -359.992
249.33, -397.409
224.614, -425.167
187.806, -432.823
150.844, -425.133
117.503, -407.081
88.4917, -391.268
64.363, -420.625
40.2343, -449.982
51.5651, -475.597
83.2675, -496.495
117.629, -512.597
154.096, -523.088
191.857, -526.877
229.784, -525.039
267.053, -517.846
302.266, -503.777
333.36, -482.086
357.284, -452.781
370.736, -417.421
373.697, -379.641
366.503, -342.515
346.837, -310.246
317.855, -285.853
287, -266.724
321.402, -251.796
352.206, -229.736
375.662, -200.066
387.944, -164.28
389.43, -126.406
380.96, -89.504
362.164, -56.6679
334.629, -30.6343
301.939, -11.4278
