291.57, -317.978
327.031, -304.618
357.591, -282.261
380.526, -252.188
393.993, -216.774
399.424, -179.23
398.942, -141.274
391.507, -104.076
375.848, -69.5785
352.575, -39.683
322.924, -16.0482
288.683, 0.231013
251.693, 8.58257
213.756, 9.44175
176.401, 2.95209
141.278, -11.3177
110.213, -33.0665
83.9308, -60.4033
63.4201, -92.2921
49.0998, -127.441
40.0176, -164.305
34.9502, -201.941
33.2083, -239.889
33.9619, -277.866
37.5531, -315.68
44.4773, -353.026
55.6576, -389.308
71.5188, -423.79
93.0485, -455.055
119.928, -481.846
151.131, -503.375
186.082, -518.053
223.344, -525.171
261.295, -525.106
298.741, -518.998
334.344, -505.933
366.707, -486.179
389.159, -460.747
364.165, -432.124
339.17, -403.501
311.666, -408.499
277.803, -425.411
240.276, -429.631
203.924, -419.569
175.564, -394.753
157.763, -361.335
147.958, -324.672
143.326, -286.979
155.11, -281.697
185.728, -304.017
220.501, -319.073
258.101, -322.582
