171.375, -501.688
205.528, -517
243.528, -517
281.528, -517
289, -486.473
289, -448.473
289, -410.472
289, -372.472
289, -334.472
289, -296.473
289, -258.472
289, -220.472
289, -182.473
289, -144.473
289, -106.472
316.528, -96
354.527, -96
386, -89.4725
386, -51.4725
386, -13.4725
361.473, 0
323.472, 0
285.472, 0
247.472, 0
209.472, 0
171.472, 0
133.472, 0
95.4725, 0
57.4724, 0
57, -37.5276
57, -75.5276
74.5276, -96
112.528, -96
150.528, -96
169, -115.528
169, -153.528
169, -191.528
169, -229.528
169, -267.527
169, -305.528
169, -343.528
169, -381.528
145.472, -396
107.472, -396
72, -398.528
72, -436.528
76.4333, -470.919
113.323, -479.975
149.298, -492.159
